Mes,2015,2016,2017,2020,2021,2022,2023,2024,2025
1,20.5,19.9,22.5,21.0,21.3,21.2,22.7,21.9,21.5
2,22.5,22.0,23.4,23.7,22.9,22.8,24.7,24.6,23.5
3,22.5,22.6,24.3,26.5,26.6,25.6,26.5,27.1,25.8
4,25.2,26.0,24.8,26.7,26.5,26.2,25.3,27.6,26.3
5,24.3,26.9,26.4,25.1,24.8,27.5,26.1,29.7,26.7
6,22.9,22.7,23.5,24.1,21.9,25.0,27.5,25.8,21.9
7,23.7,23.7,22.0,23.8,23.1,25.1,24.9,23.6,24.28
8,24.3,23.3,23.5,22.8,22.6,24.2,24.4,23.9,24.28
9,22.5,23.0,21.6,21.8,22.0,22.5,25.4,22.4,24.28
10,23.0,22.7,21.5,23.2,22.9,23.7,24.0,21.4,24.28
11,23.2,21.5,22.4,22.2,22.0,24.4,23.7,23.2,24.28
12,21.9,22.1,22.1,21.0,23.1,21.9,20.6,22.1,24.28
