MES,2015,2016,2017,2018,2019,2020,2022,2023,2024,2025
1,20.1,21.4,23.2,20.8,22.0,23.4,21.8,26.299999999999997,27.2,22.1
2,22.0,21.4,24.8,23.9,24.7,23.6,21.7,26.299999999999997,27.2,24.4
3,22.3,25.7,26.0,25.6,24.9,25.8,24.1,26.299999999999997,26.4,26.6
4,26.7,27.5,27.0,25.6,26.5,28.0,28.2,27.4,28.4,26.7
5,27.8,29.0,29.0,27.6,29.9,29.3,29.7,26.299999999999997,32.1,30.2
6,26.9,27.7,28.1,27.4,29.1,28.0,27.2,28.7,30.2,26.0
7,27.4,26.5,26.8,28.5,28.6,28.6,26.9,26.299999999999997,26.8,26.0
8,28.0,26.0,27.5,27.5,29.1,27.8,27.2,26.9,27.0,26.0
9,27.4,26.3,26.6,26.4,27.8,27.4,26.5,28.1,27.4,26.0
10,26.8,26.3,25.6,25.8,26.6,26.2,25.5,25.1,26.0,26.0
11,25.4,24.8,23.5,23.3,25.2,24.8,25.0,21.6,24.8,26.0
12,23.8,24.4,21.6,22.4,23.7,26.6,23.0,26.299999999999997,22.9,26.0
